======================================================================
TOP FEATURES BY CLUSTER RELEVANCE
Dataset: ant-ivy
Algorithm: DBSCAN
Samples: 2237, Features: 4189
======================================================================

Rank   Feature                                               Relevance
147    SM_interface_noa_median                                4.063447
148    SM_method_nii_sum                                      3.997987
149    SM_interface_cbo_avg                                   3.984538
150    SM_interface_cbo_median                                3.984538
151    SM_interface_cbo_min                                   3.984491
152    SM_interface_cbo_sum                                   3.984421
153    SM_interface_cbo_max                                   3.984421
154    SM_interface_lloc_avg                                  3.936536
155    SM_interface_lloc_min                                  3.936536
156    SM_interface_lloc_median                               3.936536
157    SM_interface_lloc_max                                  3.936536
158    SM_interface_lloc_sum                                  3.935315
159    SM_package_tcloc                                       3.921765
160    SM_class_nlpa_theil                                    3.915740
161    SM_class_nla_theil                                     3.914140
162    SM_class_nii_max                                       3.882606
163    SM_class_nii_sum                                       3.847657
164    SM_class_nlpa_coefficient_of_variation                 3.820559
165    PMD_sf                                                 3.761278
166    SM_interface_tna_gini                                  3.750910
167    SM_interface_tnla_gini                                 3.750910
168    SM_interface_nla_gini                                  3.750910
169    SM_interface_nlpa_gini                                 3.750910
170    SM_interface_na_gini                                   3.750910
171    SM_interface_npa_gini                                  3.750910
172    SM_interface_tnlpa_gini                                3.750910
173    SM_interface_tnpa_gini                                 3.750910
174    SM_interface_npm_min                                   3.712815
175    SM_interface_nm_avg                                    3.712815
176    SM_interface_npm_max                                   3.712815
177    SM_interface_nm_median                                 3.712815
178    SM_interface_npm_median                                3.712815
179    SM_interface_nm_min                                    3.712815
180    SM_interface_nm_max                                    3.712815
181    SM_interface_npm_avg                                   3.712815
182    SM_interface_npm_sum                                   3.712781
183    SM_interface_nm_sum                                    3.712781
184    SM_interface_tnpm_min                                  3.690396
185    SM_interface_tnpm_max                                  3.690396
186    SM_interface_tnpm_median                               3.690396
187    SM_interface_tnpm_avg                                  3.690396
188    SM_interface_tnpm_sum                                  3.690363
189    SM_interface_tnm_min                                   3.679816
190    SM_interface_tnm_max                                   3.679816
191    SM_interface_tnm_avg                                   3.679816
192    SM_interface_tnm_median                                3.679816
193    SM_interface_tnm_sum                                   3.679784
194    SM_class_noc_theil                                     3.666468
195    SM_package_tnpkg                                       3.660750
196    SM_class_noc_atkinson                                  3.651139
197    SM_class_nod_atkinson                                  3.651099
198    SM_method_nii_max                                      3.637163
199    SM_class_noc_hoover                                    3.627534
200    SM_class_nod_hoover                                    3.627534
201    SM_package_tncl                                        3.575983
202    SM_package_tndi                                        3.574156
203    SM_package_tloc                                        3.570717
204    SM_interface_tlloc_min                                 3.559066
205    SM_interface_tlloc_avg                                 3.559066
206    SM_interface_tlloc_max                                 3.559066
207    SM_interface_tlloc_median                              3.559066
208    SM_interface_tlloc_sum                                 3.558180
209    PMD_gls                                                3.549208
210    SM_package_tnpa                                        3.532633
211    SM_package_tna                                         3.462988
212    SM_package_tlloc                                       3.445701
213    SM_package_tnfi                                        3.427067
214    SM_class_noc_coefficient_of_variation                  3.417951
215    SM_class_nod_coefficient_of_variation                  3.417818
216    PMD_upf                                                3.417350
217    SM_package_tnpcl                                       3.392785
218    SM_class_nlpm_stdev                                    3.362368
219    SM_package_tnin                                        3.360514
220    SM_package_tnm                                         3.356527
221    SM_package_tpda                                        3.346231
222    SM_package_tnpin                                       3.319739
223    SM_package_tnos                                        3.317012
224    SM_class_tnlpa_hoover                                  3.315447
225    SM_class_tnlpa_atkinson                                3.308822
226    SM_package_tnpm                                        3.292025
227    SM_class_pda_max                                       3.246114
228    SM_package_tpua                                        3.209550
229    SM_package_tng                                         3.206148
230    SM_file_pda                                            3.205461
231    AST_binaryoperation                                    3.190694
232    SM_class_tnpa_coefficient_of_variation                 3.190316
233    SM_class_dloc_max                                      3.190116
234    SM_package_cco                                         3.173778
235    SM_method_tcd_sum                                      3.115622
236    SM_method_cd_sum                                       3.114024
237    SM_class_nlpa_atkinson                                 3.071155
238    SM_class_pda_sum                                       3.070339
239    SM_class_dloc_sum                                      3.066165
240    SM_class_nlpa_hoover                                   3.048602
241    SM_class_npa_coefficient_of_variation                  3.020863
242    SM_class_ldc_theil                                     3.020758
243    SM_class_ccl_generalized_entropy                       2.985504
244    SM_class_noi_stdev                                     2.964376
245    SM_package_ccl                                         2.959237
246    SM_class_lldc_theil                                    2.943598
247    SM_interface_nls_gini                                  2.939442
248    SM_interface_tnls_gini                                 2.939442
249    SM_class_tnpa_theil                                    2.923402
250    SM_class_tnlpm_stdev                                   2.919399
251    SM_method_nii_stdev                                    2.886386
252    SM_package_ci                                          2.884419
253    SM_class_cbo_sum                                       2.861333
254    SM_class_nm_theil                                      2.838482
255    SM_interface_tns_gini                                  2.801227
256    SM_interface_ns_gini                                   2.801227
257    SM_class_rfc_stdev                                     2.798236
258    SM_class_tna_theil                                     2.764476
259    SM_class_npa_theil                                     2.762935
260    SM_class_nlm_stdev                                     2.753849
261    AST_synchronizedstatement                              2.728741
262    SM_class_nlg_theil                                     2.718437
263    SM_class_tcloc_max                                     2.706595
264    SM_class_noi_sum                                       2.691925
265    SM_package_tns                                         2.685047
266    SM_class_cloc_max                                      2.679292
267    SM_method_noi_sum                                      2.673888
268    SM_class_tnm_theil                                     2.670044
269    SM_class_nod_stdev                                     2.645239
270    SM_interface_noa_atkinson                              2.639313
271    SM_class_lloc_theil                                    2.638323
272    SM_class_tnlg_theil                                    2.625809
273    SM_class_cc_theil                                      2.623784
274    SM_class_cbo_stdev                                     2.619456
275    SM_class_loc_theil                                     2.616788
276    SM_class_noc_generalized_entropy                       2.606973
277    SM_class_cllc_theil                                    2.603862
278    SM_class_cc_coefficient_of_variation                   2.599471
279    SM_class_clc_theil                                     2.599308
280    SM_class_loc_stdev                                     2.591623
281    SM_class_cllc_coefficient_of_variation                 2.585644
282    SM_class_nm_generalized_entropy                        2.585481
283    SM_class_clc_coefficient_of_variation                  2.579623
284    SM_class_tnlg_generalized_entropy                      2.577291
285    AST_constantdeclaration                                2.576182
286    SM_interface_nlpa_median                               2.576182
287    SM_interface_tnlpa_min                                 2.576182
288    SM_interface_nlpa_max                                  2.576182
289    SM_interface_nla_min                                   2.576182
290    SM_interface_nla_median                                2.576182
291    SM_interface_nlpa_avg                                  2.576182
292    SM_interface_nla_sum                                   2.576182
293    SM_interface_na_sum                                    2.576182
294    SM_interface_na_min                                    2.576182
295    SM_interface_na_median                                 2.576182
296    SM_interface_na_max                                    2.576182
297    SM_interface_na_avg                                    2.576182
298    SM_interface_nla_avg                                   2.576182
299    SM_interface_nla_max                                   2.576182
300    SM_interface_npa_avg                                   2.576182
301    SM_interface_nlpa_min                                  2.576182
302    SM_interface_tnlpa_median                              2.576182
303    SM_interface_tnlpa_max                                 2.576182
304    SM_interface_tnlpa_avg                                 2.576182
305    SM_interface_npa_sum                                   2.576182
306    SM_interface_npa_max                                   2.576182
307    SM_interface_npa_median                                2.576182
308    SM_interface_npa_min                                   2.576182
309    SM_interface_tnlpa_sum                                 2.576182
310    SM_interface_nlpa_sum                                  2.576182
311    SM_interface_tnpa_sum                                  2.576182
312    SM_interface_tnpa_min                                  2.576182
313    SM_interface_tnpa_median                               2.576182
314    SM_interface_tnpa_avg                                  2.576182
315    SM_interface_tnpa_max                                  2.576182
316    SM_class_tnm_generalized_entropy                       2.575669
317    SM_method_noi_max                                      2.574089
318    SM_class_cloc_sum                                      2.558416
319    SM_class_na_theil                                      2.556264
320    SM_class_tna_generalized_entropy                       2.551017
321    SM_class_cboi_coefficient_of_variation                 2.545607
322    SM_class_tnpa_hoover                                   2.535469
323    SM_class_tnpa_atkinson                                 2.534615
324    SM_class_tlloc_theil                                   2.525569
