======================================================================
TOP FEATURES BY CLUSTER RELEVANCE
Dataset: calcite
Algorithm: DBSCAN
Samples: 19751, Features: 5234
======================================================================

Rank   Feature                                               Relevance
140    SM_annotation_nlm_min                                  5.145673
141    AST_annotationmethod                                   5.145673
142    SM_annotation_tnlm_avg                                 5.145673
143    SM_annotation_tnlm_median                              5.145673
144    SM_annotation_wmc_median                               5.145673
145    SM_annotation_wmc_sum                                  5.145673
146    SM_annotation_wmc_max                                  5.145673
147    SM_annotation_tnlm_min                                 5.145673
148    SM_annotation_tnm_median                               5.145673
149    SM_annotation_tnm_max                                  5.145673
150    SM_annotation_rfc_median                               5.145673
151    SM_annotation_nm_median                                5.145673
152    SM_annotation_tnm_sum                                  5.145673
153    SM_annotation_nlm_max                                  5.145673
154    SM_annotation_tnm_min                                  5.145673
155    SM_annotation_wmc_avg                                  5.145673
156    SM_annotation_rfc_avg                                  5.145673
157    SM_annotation_nm_min                                   5.145673
158    SM_annotation_rfc_min                                  5.145673
159    SM_annotation_nlm_avg                                  5.145673
160    SM_annotation_nm_sum                                   5.145673
161    SM_annotation_rfc_max                                  5.145673
162    SM_enum_lloc_stdev                                     5.145488
163    SM_enum_tloc_stdev                                     5.143189
164    SM_annotation_tnlm_gini                                5.137405
165    SM_annotation_nii_gini                                 5.137405
166    SM_annotation_rfc_gini                                 5.137405
167    SM_annotation_tnm_gini                                 5.137405
168    SM_annotation_wmc_gini                                 5.137405
169    SM_annotation_nlm_gini                                 5.137405
170    SM_annotation_nm_gini                                  5.137405
171    SM_enum_nl_generalized_entropy                         5.133125
172    SM_enum_nle_generalized_entropy                        5.133125
173    SM_enum_lloc_atkinson                                  5.129595
174    SM_interface_noa_coefficient_of_variation              5.127638
175    SM_interface_nop_coefficient_of_variation              5.118948
176    SM_enum_noi_coefficient_of_variation                   5.118904
177    SM_enum_npa_theil                                      5.118168
178    SM_enum_nlpa_theil                                     5.118168
179    SM_enum_noi_hoover                                     5.110666
180    SM_enum_noi_atkinson                                   5.110666
181    SM_enum_tlloc_stdev                                    5.109409
182    SM_enum_tlloc_atkinson                                 5.107981
183    SM_enum_cloc_generalized_entropy                       5.104329
184    SM_enum_tnlm_generalized_entropy                       5.100842
185    SM_enum_tnm_generalized_entropy                        5.100842
186    SM_enum_tcloc_generalized_entropy                      5.096881
187    SM_enum_nlm_generalized_entropy                        5.095803
188    SM_enum_nm_generalized_entropy                         5.095803
189    SM_enum_loc_generalized_entropy                        5.090804
190    SM_enum_nlg_coefficient_of_variation                   5.087473
191    SM_enum_ng_coefficient_of_variation                    5.087473
192    SM_enum_cbo_generalized_entropy                        5.085657
193    SM_enum_tloc_generalized_entropy                       5.078210
194    SM_enum_noi_shannon_entropy                            5.070688
195    SM_enum_nlg_hoover                                     5.064783
196    SM_enum_ng_hoover                                      5.064783
197    SM_enum_ng_atkinson                                    5.064783
198    SM_enum_nlg_atkinson                                   5.064783
199    SM_enum_tnlpa_theil                                    5.061037
200    SM_enum_tnpa_theil                                     5.061037
201    SM_enum_noi_theil                                      5.059906
202    SM_enum_cloc_atkinson                                  5.048693
203    SM_enum_dloc_atkinson                                  5.046951
204    SM_enum_lcom5_stdev                                    5.044850
205    SM_enum_lloc_theil                                     5.038804
206    SM_enum_tcloc_atkinson                                 5.038595
207    SM_enum_loc_atkinson                                   5.036835
208    SM_interface_na_coefficient_of_variation               5.033680
209    SM_interface_npa_coefficient_of_variation              5.033680
210    SM_enum_tlloc_theil                                    5.030721
211    SM_enum_tloc_atkinson                                  5.028557
212    SM_enum_pua_generalized_entropy                        5.026927
213    SM_enum_ccl_theil                                      5.026090
214    SM_interface_dit_generalized_entropy                   5.010103
215    SM_enum_pua_theil                                      5.009081
216    SM_annotation_tloc_avg                                 5.007420
217    SM_annotation_loc_min                                  5.007420
218    SM_annotation_loc_median                               5.007420
219    SM_annotation_loc_avg                                  5.007420
220    SM_annotation_tloc_min                                 5.007420
221    SM_annotation_tloc_max                                 5.007420
222    SM_annotation_tloc_median                              5.007420
223    SM_annotation_loc_max                                  5.007420
224    PMD_are                                                4.995187
225    SM_enum_rfc_generalized_entropy                        4.992939
226    SM_interface_nop_shannon_entropy                       4.991009
227    SM_enum_cboi_hoover                                    4.987654
228    SM_enum_ccl_max                                        4.977347
229    SM_enum_wmc_stdev                                      4.970096
230    SM_enum_cboi_coefficient_of_variation                  4.959036
231    SM_annotation_loc_sum                                  4.954741
232    SM_annotation_tloc_sum                                 4.954741
233    SM_enum_ng_shannon_entropy                             4.949839
234    SM_enum_nlg_shannon_entropy                            4.949839
235    SM_interface_pda_generalized_entropy                   4.947644
236    SM_enum_loc_theil                                      4.942641
237    SM_enum_tnlg_generalized_entropy                       4.939297
238    SM_enum_tng_generalized_entropy                        4.939297
239    SM_enum_tloc_theil                                     4.939104
240    SM_enum_lcom5_generalized_entropy                      4.938204
241    SM_enum_tng_theil                                      4.932516
242    SM_enum_tnlg_theil                                     4.932516
243    SM_enum_cd_coefficient_of_variation                    4.921604
244    SM_enum_dloc_theil                                     4.911564
245    SM_enum_nlg_max                                        4.907714
246    SM_enum_ng_max                                         4.907714
247    SM_interface_noa_shannon_entropy                       4.905664
248    SM_enum_cd_hoover                                      4.905067
249    SM_method_cc_min                                       4.899341
250    SM_enum_tnlg_coefficient_of_variation                  4.897818
251    SM_enum_tng_coefficient_of_variation                   4.897818
252    SM_enum_tcloc_theil                                    4.897777
253    SM_enum_cloc_theil                                     4.895183
254    SM_interface_cbo_sum                                   4.893561
255    SM_enum_lcom5_atkinson                                 4.884955
256    SM_interface_noa_generalized_entropy                   4.883758
257    SM_interface_noi_theil                                 4.881578
258    SM_interface_dit_shannon_entropy                       4.881532
259    SM_enum_tnlg_hoover                                    4.875434
260    SM_enum_tng_hoover                                     4.875434
261    SM_enum_tnlg_atkinson                                  4.875434
262    SM_enum_tng_atkinson                                   4.875434
263    SM_enum_lcom5_hoover                                   4.874309
264    SM_interface_noi_coefficient_of_variation              4.874105
265    SM_interface_noi_atkinson                              4.873889
266    SM_interface_noi_hoover                                4.873889
267    SM_enum_lcom5_shannon_entropy                          4.872549
268    SM_interface_noi_generalized_entropy                   4.868795
269    SM_enum_nla_hoover                                     4.868762
270    SM_enum_na_hoover                                      4.868762
271    SM_enum_lcom5_coefficient_of_variation                 4.868573
272    SM_enum_tcd_coefficient_of_variation                   4.866644
273    SM_enum_nlpa_hoover                                    4.862468
274    SM_enum_npa_hoover                                     4.862468
275    SM_enum_cbo_shannon_entropy                            4.858689
276    SM_enum_npm_generalized_entropy                        4.858172
277    SM_enum_nlpm_generalized_entropy                       4.858172
278    SM_enum_lloc_hoover                                    4.857232
279    SM_interface_noi_stdev                                 4.856824
280    SM_interface_noi_shannon_entropy                       4.856539
281    SM_interface_noa_hoover                                4.855491
282    SM_enum_tna_hoover                                     4.852184
283    SM_enum_tnla_hoover                                    4.852184
284    SM_enum_tlloc_hoover                                   4.850510
285    SM_enum_tcd_hoover                                     4.846960
286    SM_interface_nop_hoover                                4.846140
287    SM_interface_nop_generalized_entropy                   4.846138
288    SM_enum_nle_hoover                                     4.843770
289    SM_enum_nl_hoover                                      4.843770
290    SM_enum_nle_atkinson                                   4.843770
291    SM_enum_nl_atkinson                                    4.843770
292    SM_method_ci_avg                                       4.843512
293    SM_enum_nle_coefficient_of_variation                   4.842563
294    SM_enum_nl_coefficient_of_variation                    4.842563
295    SM_enum_lloc_coefficient_of_variation                  4.841864
296    SM_enum_nle_shannon_entropy                            4.840703
297    SM_enum_nl_shannon_entropy                             4.840703
298    SM_enum_tnpa_hoover                                    4.836931
299    SM_enum_tnlpa_hoover                                   4.836931
300    SM_enum_tlloc_coefficient_of_variation                 4.835843
301    SM_interface_tcloc_stdev                               4.832637
302    SM_interface_loc_stdev                                 4.828774
303    SM_enum_wmc_generalized_entropy                        4.827733
304    SM_interface_pda_stdev                                 4.827718
305    SM_enum_pda_coefficient_of_variation                   4.827141
306    SM_enum_cd_stdev                                       4.824953
307    SM_enum_pda_hoover                                     4.824875
308    SM_enum_nla_coefficient_of_variation                   4.823334
309    SM_enum_na_coefficient_of_variation                    4.823334
310    SM_enum_pua_atkinson                                   4.816960
311    SM_enum_nos_generalized_entropy                        4.816873
312    SM_enum_pda_atkinson                                   4.814903
313    SM_enum_ad_shannon_entropy                             4.813216
314    SM_interface_lloc_stdev                                4.812113
315    SM_enum_tnla_coefficient_of_variation                  4.809876
316    SM_enum_tna_coefficient_of_variation                   4.809876
317    SM_enum_cbo_atkinson                                   4.808932
318    SM_interface_na_theil                                  4.804911
319    SM_interface_npa_theil                                 4.804911
320    SM_enum_npa_coefficient_of_variation                   4.802779
321    SM_enum_nlpa_coefficient_of_variation                  4.802779
322    SM_enum_pua_coefficient_of_variation                   4.800577
323    SM_enum_pua_hoover                                     4.800247
324    SM_enum_cbo_hoover                                     4.799437
325    SM_interface_dit_atkinson                              4.798553
326    SM_interface_dit_hoover                                4.798406
327    SM_enum_cbo_coefficient_of_variation                   4.798155
328    SM_interface_nop_atkinson                              4.796320
329    SM_enum_tnos_generalized_entropy                       4.794481
330    SM_interface_noa_atkinson                              4.792074
331    SM_enum_wmc_max                                        4.791334
332    SM_interface_nla_shannon_entropy                       4.790670
333    SM_interface_nlpa_shannon_entropy                      4.790670
334    SM_interface_npa_shannon_entropy                       4.787675
335    SM_interface_na_shannon_entropy                        4.787675
336    SM_enum_rfc_shannon_entropy                            4.786732
337    SM_enum_tnlpm_generalized_entropy                      4.785564
338    SM_enum_tnpm_generalized_entropy                       4.785564
339    SM_enum_noi_stdev                                      4.782899
340    SM_enum_tnpa_coefficient_of_variation                  4.782026
341    SM_enum_tnlpa_coefficient_of_variation                 4.782026
342    SM_enum_pua_shannon_entropy                            4.778817
343    SM_method_cllc_min                                     4.770512
344    SM_enum_tng_shannon_entropy                            4.765259
345    SM_enum_tnlg_shannon_entropy                           4.765259
346    SM_enum_tcd_stdev                                      4.764593
347    SM_enum_rfc_coefficient_of_variation                   4.761595
348    SM_enum_rfc_atkinson                                   4.758929
349    SM_enum_lldc_min                                       4.758833
350    SM_enum_ldc_min                                        4.758259
351    SM_enum_nm_atkinson                                    4.756169
