======================================================================
TOP FEATURES BY CLUSTER RELEVANCE
Dataset: Calcite_All, K=5
Samples: 19091, Features: 167
======================================================================

Rank   Feature                                               Relevance
149    PMD_esnil                                              0.000000
150    PMD_dncse                                              0.000000
151    PMD_abcwam                                             0.000000
152    PMD_linsf                                              0.000000
153    PMD_ismub                                              0.000000
154    PMD_isb                                                0.000000
155    PMD_gdl                                                0.000000
156    PMD_ews                                                0.000000
157    PMD_obeah                                              0.000000
158    PMD_pl                                                 0.000000
159    PMD_reartn                                             0.000000
160    PMD_sbe                                                0.000000
161    PMD_rule_type_j2ee rules                               0.000000
162    PMD_rule_type_brace rules                              0.000000
163    PMD_ncliss                                             0.000000
164    PMD_otac                                               0.000000
165    PMD_sc                                                 0.000000
166    PMD_sts                                                0.000000
167    PMD_uwoc                                               0.000000

======================================================================
