filename,COV_INSTRUCTION,COV_BRANCH,COV_LINE,COV_COMPLEXITY,COV_METHOD,bug
core/src/main/java/org/apache/calcite/plan/hep/HepPlanner.java,0.66528436,0.560165975,0.708235294,0.5,0.790697674,1
core/src/main/java/org/apache/calcite/plan/hep/HepProgram.java,1,1,1,1,1,0
core/src/main/java/org/apache/calcite/plan/hep/HepProgramBuilder.java,0.734693878,0.375,0.85483871,0.565217391,0.866666667,0
core/src/main/java/org/apache/calcite/plan/hep/HepRelMetadataProvider.java,1,1,1,1,1,0
core/src/main/java/org/apache/calcite/plan/hep/HepRelVertex.java,0.230769231,0,0.4,0.285714286,0.333333333,0
core/src/main/java/org/apache/calcite/plan/hep/HepRuleCall.java,1,0,1,1,1,0
core/src/main/java/org/apache/calcite/plan/volcano/AbstractConverter.java,0.826086957,0.833333333,0.88,0.818181818,0.875,0
core/src/main/java/org/apache/calcite/plan/volcano/ChainedPhaseRuleMappingInitializer.java,0,0,0,0,0,0
core/src/main/java/org/apache/calcite/plan/volcano/RelSet.java,0.814726841,0.740740741,0.912087912,0.578947368,0.818181818,1
core/src/main/java/org/apache/calcite/plan/volcano/RelSubset.java,0.845177665,0.825581395,0.863636364,0.766233766,0.794117647,1
core/src/main/java/org/apache/calcite/plan/volcano/RuleQueue.java,0.733863837,0.801724138,0.798449612,0.75862069,0.896551724,0
core/src/main/java/org/apache/calcite/plan/volcano/VolcanoCost.java,0.599552573,0.338235294,0.602739726,0.492063492,0.827586207,0
core/src/main/java/org/apache/calcite/plan/volcano/VolcanoPlanner.java,0.706872757,0.636574074,0.7825,0.562091503,0.844444444,1
core/src/main/java/org/apache/calcite/plan/volcano/VolcanoPlannerPhase.java,1,0,1,1,1,0
