======================================================================
TOP FEATURES BY CLUSTER RELEVANCE
Dataset: ant-ivy-sm-only
Algorithm: DBSCAN
Samples: 2237, Features: 3624
======================================================================

Rank   Feature                                               Relevance
145    SM_interface_tlloc_median                              3.542027
146    SM_interface_tlloc_min                                 3.542027
147    SM_interface_tlloc_avg                                 3.542027
148    SM_interface_tlloc_sum                                 3.541146
149    SM_class_tnlpa_theil                                   3.531288
150    SM_interface_cboi_min                                  3.514078
151    SM_interface_cboi_avg                                  3.502650
152    SM_interface_cboi_median                               3.502650
153    SM_class_tnlpm_max                                     3.482455
154    SM_class_nlpm_sum                                      3.481367
155    SM_class_cloc_stdev                                    3.476379
156    SM_interface_cboi_max                                  3.472602
157    SM_interface_cboi_sum                                  3.465967
158    SM_class_tnlm_stdev                                    3.457181
159    SM_interface_tnlm_min                                  3.452124
160    SM_interface_tnlm_median                               3.452124
161    SM_interface_tnlm_max                                  3.452124
162    SM_interface_tnlm_avg                                  3.452124
163    SM_interface_tnlm_sum                                  3.452002
164    SM_class_tnlpa_coefficient_of_variation                3.447504
165    SM_class_pua_sum                                       3.434021
166    SM_interface_tnlpm_min                                 3.426824
167    SM_interface_tnlpm_avg                                 3.426824
168    SM_interface_tnlpm_median                              3.426824
169    SM_interface_tnlpm_max                                 3.426824
170    SM_interface_tnlpm_sum                                 3.426701
171    SM_class_cbo_stdev                                     3.418606
172    SM_class_tcloc_stdev                                   3.403616
173    SM_file_pua                                            3.402011
174    SM_class_nlpa_coefficient_of_variation                 3.394610
175    SM_interface_nlm_min                                   3.392148
176    SM_interface_nlm_avg                                   3.392148
177    SM_interface_nlpm_median                               3.392148
178    SM_interface_nlpm_min                                  3.392148
179    SM_interface_nlm_max                                   3.392148
180    SM_interface_nlpm_max                                  3.392148
181    SM_interface_wmc_median                                3.392148
182    SM_interface_wmc_max                                   3.392148
183    SM_interface_rfc_median                                3.392148
184    SM_interface_rfc_avg                                   3.392148
185    SM_interface_rfc_max                                   3.392148
186    SM_interface_rfc_min                                   3.392148
187    SM_interface_wmc_avg                                   3.392148
188    SM_interface_wmc_min                                   3.392148
189    SM_interface_nlpm_avg                                  3.392148
190    SM_interface_nlm_median                                3.392148
191    SM_interface_wmc_sum                                   3.392022
192    SM_interface_rfc_sum                                   3.392022
193    SM_interface_nlpm_sum                                  3.392022
194    SM_interface_nlm_sum                                   3.392022
195    SM_interface_cloc_max                                  3.382120
196    SM_interface_cloc_sum                                  3.382120
197    SM_interface_tcloc_sum                                 3.382120
198    SM_interface_tcloc_max                                 3.382120
199    SM_interface_tcloc_median                              3.382108
200    SM_interface_tcloc_avg                                 3.382108
201    SM_interface_cloc_avg                                  3.382108
202    SM_interface_cloc_median                               3.382108
203    SM_interface_cloc_min                                  3.382090
204    SM_interface_tcloc_min                                 3.382090
205    SM_interface_dloc_sum                                  3.354615
206    SM_interface_dloc_max                                  3.354615
207    SM_interface_dloc_avg                                  3.354607
208    SM_interface_dloc_median                               3.354607
209    SM_interface_dloc_min                                  3.354597
210    SM_class_nla_theil                                     3.353781
211    SM_interface_noa_max                                   3.329413
212    SM_interface_noa_sum                                   3.329413
213    SM_interface_noa_avg                                   3.329413
214    SM_interface_noa_median                                3.329413
